time	V(A,B)
1.03633e-02	-3.86185e+01
1.03633e-02	-9.25371e+00
1.03633e-02	9.70628e-01
1.03633e-02	-7.82763e-01
1.03704e-02	1.95884e+00
1.03704e-02	-4.68261e-01
1.03778e-02	-9.27593e+00
1.03778e-02	-1.95999e+02
1.03778e-02	-2.34910e+02
1.03778e-02	-2.59252e+02
1.03778e-02	-2.76610e+02
1.03778e-02	-2.88056e+02
1.03778e-02	-2.95364e+02
1.03778e-02	-3.01523e+02
1.04232e-02	-3.00802e+02
1.04232e-02	-2.84993e+02
1.04232e-02	-2.18744e+02
1.04232e-02	-1.70086e+01
1.04232e-02	6.31080e+00
1.04232e-02	2.54425e+00
1.04232e-02	7.02323e+00
1.04232e-02	5.05061e+00
1.04357e-02	7.06223e+00
1.05677e-02	-6.34983e-01
1.05677e-02	-1.76001e+01
1.05677e-02	-2.69751e+01
1.05677e-02	-5.34547e+01
1.05677e-02	-2.55391e+02
1.05677e-02	-2.71100e+02
1.05677e-02	-2.91761e+02
1.05677e-02	-3.00833e+02
1.06069e-02	-3.00295e+02
1.06069e-02	-2.60569e+02
1.06069e-02	-2.58956e+02
1.06069e-02	-2.51360e+02
1.06069e-02	-2.44060e+02
1.06069e-02	-2.32018e+02
1.06069e-02	-2.09919e+02
1.06069e-02	-2.64226e+01
1.06069e-02	-3.86945e-01
1.06069e-02	-1.00469e+00
1.06070e-02	1.20017e+00
1.06071e-02	-6.63779e-01
1.06281e-02	-5.65000e+00
1.06281e-02	-1.69494e+02
1.06281e-02	-2.18274e+02
1.06281e-02	-2.44899e+02
1.06281e-02	-2.69241e+02
1.06281e-02	-2.84540e+02
1.06281e-02	-2.93541e+02
1.06281e-02	-2.96679e+02
1.06281e-02	-3.01781e+02
1.06650e-02	-3.01128e+02
1.06650e-02	-2.99078e+02
1.06650e-02	-2.86339e+02
1.06650e-02	-2.31486e+02
1.06650e-02	-3.10572e+01
1.06650e-02	1.11347e+01
1.06650e-02	1.85614e+00
1.06650e-02	6.48607e+00
1.06650e-02	4.48603e+00
1.08198e-02	2.10446e+00
1.08198e-02	-2.05791e+01
1.08198e-02	-2.87714e+01
1.08198e-02	-4.80359e+01
1.08199e-02	-2.16953e+02
1.08199e-02	-2.44966e+02
1.08199e-02	-2.72663e+02
1.08199e-02	-2.81655e+02
1.08199e-02	-2.96050e+02
1.08199e-02	-3.01719e+02
1.08503e-02	-3.00643e+02
1.08503e-02	-2.87523e+02
1.08503e-02	-2.66967e+02
1.08503e-02	-2.51616e+02
1.08503e-02	-2.44375e+02
1.08503e-02	-2.32597e+02
1.08503e-02	-2.10464e+02
1.08503e-02	-1.46404e+02
1.08503e-02	-2.89480e+01
1.08503e-02	1.35520e+00
1.08503e-02	-1.35297e+00
1.08503e-02	1.36699e+00
1.08503e-02	-7.07395e-01
1.08787e-02	-2.62666e+00
1.08787e-02	-1.24878e+02
1.08787e-02	-2.67602e+02
1.08787e-02	-2.77389e+02
1.08787e-02	-2.87842e+02
1.08787e-02	-2.95592e+02
1.08787e-02	-3.01946e+02
1.09069e-02	-3.01255e+02
1.09069e-02	-2.98003e+02
1.09069e-02	-2.64109e+02
1.09069e-02	-1.72389e+02
1.09069e-02	-3.38103e+01
1.09069e-02	-6.06217e+00
1.09069e-02	2.98085e+00
1.09069e-02	2.75888e+00
1.09069e-02	5.82517e+00
1.09070e-02	3.87084e+00
1.10719e-02	2.12577e+00
1.10719e-02	-2.83606e+01
1.10719e-02	-6.91633e+01
1.10719e-02	-2.59653e+02
1.10719e-02	-2.82380e+02
1.10719e-02	-3.01032e+02
1.10934e-02	-3.00922e+02
1.10934e-02	-2.88932e+02
1.10934e-02	-2.65865e+02
1.10934e-02	-2.52401e+02
1.10934e-02	-2.47388e+02
1.10934e-02	-2.37095e+02
1.10934e-02	-2.15118e+02
1.10934e-02	-1.85282e+02
1.10934e-02	-3.80757e+01
1.10934e-02	-9.13100e+00
1.10934e-02	2.31471e+00
1.10934e-02	-8.70204e-01
1.10978e-02	1.84949e+00
1.11133e-02	-7.53179e-01
1.11296e-02	-7.15554e+00
1.11296e-02	-1.85473e+02
1.11296e-02	-2.32011e+02
1.11296e-02	-2.56277e+02
1.11296e-02	-2.75751e+02
1.11296e-02	-2.87639e+02
1.11296e-02	-2.96522e+02
1.11296e-02	-3.02250e+02
1.11489e-02	-3.01339e+02
1.11489e-02	-2.86223e+02
1.11489e-02	-2.20037e+02
1.11489e-02	-4.72755e+01
1.11489e-02	-8.37178e+00
1.11489e-02	-1.70908e-01
1.11490e-02	5.10656e+00
1.11490e-02	3.23411e+00
1.13238e-02	2.02053e+00
1.13238e-02	-2.74431e+01
1.13238e-02	-7.02702e+01
1.13238e-02	-2.44504e+02
1.13238e-02	-2.74761e+02
1.13238e-02	-2.94128e+02
1.13238e-02	-3.01372e+02
1.13362e-02	-3.00987e+02
1.13362e-02	-2.63085e+02
1.13362e-02	-2.54969e+02
1.13362e-02	-2.45197e+02
1.13362e-02	-2.29912e+02
1.13362e-02	-1.95703e+02
1.13362e-02	-3.20095e+01
1.13362e-02	-5.92371e-01
1.13362e-02	-1.52677e+00
1.13362e-02	4.30051e+00
1.13362e-02	5.33688e-02
1.13808e-02	-4.26176e+00
1.13808e-02	-1.48118e+02
1.13808e-02	-2.77857e+02
1.13808e-02	-2.85393e+02
1.13808e-02	-2.95823e+02
1.13808e-02	-3.02495e+02
1.13911e-02	-3.01588e+02
1.13911e-02	-2.90744e+02
1.13911e-02	-2.33103e+02
1.13911e-02	-7.70039e+00
1.13911e-02	-1.10858e+01
1.13911e-02	3.51386e-01
1.13911e-02	4.42850e+00
1.13912e-02	2.58906e+00
1.15755e-02	1.57728e+00
1.15755e-02	-2.58040e+01
1.15755e-02	-3.87281e+01
1.15755e-02	-4.78052e+01
1.15755e-02	-1.55799e+02
1.15755e-02	-2.88405e+02
1.15756e-02	-3.01527e+02
1.15788e-02	-3.01467e+02
1.15788e-02	-2.94339e+02
1.15789e-02	-2.67284e+02
1.15789e-02	-2.51517e+02
1.15789e-02	-2.43633e+02
1.15789e-02	-2.28562e+02
1.15789e-02	-2.05413e+02
1.15789e-02	-3.40340e+01
1.15789e-02	8.45351e-01
1.15789e-02	-1.98815e+00
1.15789e-02	1.80063e+00
1.15789e-02	-7.37466e-01
1.16322e-02	-6.95480e+00
1.16322e-02	-1.80287e+02
1.16322e-02	-2.26357e+02
1.16322e-02	-2.53608e+02
1.16322e-02	-2.73984e+02
1.16322e-02	-2.87388e+02
1.16322e-02	-2.95007e+02
1.16322e-02	-2.98333e+02
1.16322e-02	-3.02858e+02
1.16334e-02	-3.01795e+02
1.16334e-02	-2.84247e+02
1.16334e-02	-2.13732e+02
1.16334e-02	-4.07071e+01
1.16334e-02	-9.02210e+00
1.16334e-02	2.43579e+00
1.16334e-02	-1.44644e+00
1.16334e-02	3.74994e+00
1.16334e-02	1.74059e+00
1.16402e-02	4.29482e+00
1.16599e-02	2.14741e+00
1.18213e-02	2.73816e+00
1.18213e-02	4.08772e+01
1.18213e-02	4.87341e+01
1.18213e-02	5.47994e+01
1.18213e-02	6.55934e+01
1.18213e-02	8.56007e+01
1.18213e-02	1.15451e+02
1.18213e-02	2.61554e+02
1.18213e-02	3.44621e+02
1.18213e-02	3.02663e+02
1.18213e-02	3.05514e+02
1.18213e-02	3.03533e+02
1.18271e-02	3.02424e+02
1.18271e-02	2.84704e+02
1.18271e-02	2.68261e+02
1.18271e-02	2.51773e+02
1.18271e-02	2.20529e+02
1.18271e-02	1.15902e+02
1.18271e-02	5.48403e+01
1.18271e-02	2.82494e+01
1.18271e-02	1.59463e+01
1.18271e-02	8.43657e+00
1.18271e-02	-1.41195e-01
1.18759e-02	4.97229e-01
1.18759e-02	1.81094e+01
1.18759e-02	8.93105e+01
1.18759e-02	2.63903e+02
1.18759e-02	2.94254e+02
1.18759e-02	3.02222e+02
1.18759e-02	3.01499e+02
1.18759e-02	3.05438e+02
1.18760e-02	3.03747e+02
1.18838e-02	2.98183e+02
1.18838e-02	1.28841e+02
1.18838e-02	8.09962e+01
1.18838e-02	5.29804e+01
1.18838e-02	3.14539e+01
1.18838e-02	1.72122e+01
1.18838e-02	9.21066e+00
1.18838e-02	5.89018e+00
1.18838e-02	1.32254e+00
1.20635e-02	1.76558e+00
1.20635e-02	7.32076e+00
1.20635e-02	4.10851e+01
1.20635e-02	4.26167e+01
1.20635e-02	5.21192e+01
1.20635e-02	6.00447e+01
1.20635e-02	7.42432e+01
1.20635e-02	9.46325e+01
1.20635e-02	2.75280e+02
1.20635e-02	2.98957e+02
1.20635e-02	3.05772e+02
1.20635e-02	3.03027e+02
1.20784e-02	3.02813e+02
1.20784e-02	2.75965e+02
1.20784e-02	2.63889e+02
1.20784e-02	2.53447e+02
1.20784e-02	2.34072e+02
1.20784e-02	1.47319e+02
1.20784e-02	9.80704e+01
1.20784e-02	4.27760e+01
1.20784e-02	2.18984e+01
1.20784e-02	1.24630e+01
1.20784e-02	2.65880e+00
1.20784e-02	-8.55744e-01
1.21186e-02	4.44793e-01
1.21186e-02	8.76909e+00
1.21186e-02	6.23706e+01
1.21187e-02	2.90129e+02
1.21187e-02	3.00211e+02
1.21187e-02	2.98621e+02
1.21187e-02	3.05004e+02
1.21187e-02	3.03234e+02
1.21356e-02	2.95602e+02
1.21356e-02	1.10267e+02
1.21356e-02	6.73791e+01
1.21356e-02	4.21201e+01
1.21356e-02	2.79938e+01
1.21356e-02	1.12249e+01
1.21356e-02	6.37610e+00
1.21356e-02	7.62427e-01
1.23056e-02	1.64350e+00
1.23056e-02	4.03839e+01
1.23056e-02	4.42248e+01
1.23056e-02	5.15867e+01
1.23056e-02	5.95771e+01
1.23056e-02	7.42368e+01
1.23056e-02	1.00400e+02
1.23056e-02	2.68928e+02
1.23056e-02	3.35043e+02
1.23056e-02	3.05037e+02
1.23056e-02	3.02723e+02
1.23294e-02	3.01133e+02
1.23294e-02	2.87339e+02
1.23294e-02	2.68608e+02
1.23294e-02	2.50512e+02
1.23294e-02	2.10480e+02
1.23294e-02	1.70987e+02
1.23294e-02	8.70356e+01
1.23294e-02	4.00840e+01
1.23294e-02	2.04214e+01
1.23294e-02	1.13598e+01
1.23294e-02	9.88263e-01
1.23616e-02	4.35418e-01
1.23616e-02	6.89933e+00
1.23616e-02	5.72147e+01
1.23616e-02	2.88025e+02
1.23616e-02	2.98936e+02
1.23616e-02	3.04690e+02
1.23616e-02	3.02809e+02
1.23876e-02	3.01156e+02
1.23876e-02	1.74399e+02
1.23876e-02	3.05198e+01
1.23876e-02	2.12764e+01
1.23876e-02	1.39985e+01
1.23876e-02	6.85072e+00
1.23876e-02	2.23107e-01
1.25475e-02	8.68763e-01
1.25475e-02	7.00601e+00
1.25475e-02	4.06473e+01
1.25475e-02	4.93573e+01
1.25475e-02	5.65991e+01
1.25475e-02	6.64690e+01
1.25475e-02	2.68913e+02
1.25475e-02	2.66106e+02
1.25475e-02	2.89302e+02
1.25475e-02	3.12854e+02
1.25475e-02	3.03421e+02
1.25801e-02	3.01559e+02
1.25802e-02	2.75395e+02
1.25802e-02	2.62020e+02
1.25802e-02	2.52068e+02
1.25802e-02	2.24795e+02
1.25802e-02	2.15201e+02
1.25802e-02	1.70472e+02
1.25802e-02	2.87212e+01
1.25802e-02	1.68317e+01
1.25802e-02	8.08275e+00
1.25802e-02	7.48769e-01
1.26048e-02	3.91463e-01
1.26048e-02	3.38503e+00
1.26048e-02	3.81791e+01
1.26048e-02	1.32614e+02
1.26048e-02	2.69647e+02
1.26048e-02	2.94221e+02
1.26048e-02	2.99435e+02
1.26049e-02	3.04208e+02
1.26053e-02	3.02480e+02
1.26397e-02	2.93118e+02
1.26397e-02	9.85699e+01
1.26397e-02	6.05123e+01
1.26397e-02	3.63549e+01
1.26397e-02	1.74719e+01
1.26397e-02	8.58185e+00
1.26397e-02	4.62631e+00
1.26397e-02	-8.18065e-01
1.27894e-02	1.86389e-01
1.27894e-02	3.60498e+01
1.27894e-02	4.94418e+01
1.27894e-02	5.81835e+01
1.27894e-02	7.49453e+01
1.27894e-02	2.85497e+02
1.27894e-02	2.88657e+02
1.27894e-02	3.17878e+02
1.27894e-02	3.02803e+02
1.28306e-02	3.01303e+02
1.28306e-02	2.71595e+02
1.28306e-02	2.47829e+02
1.28306e-02	6.21582e+01
1.28306e-02	2.44126e+01
1.28306e-02	1.09008e+01
1.28306e-02	4.94195e+00
1.28306e-02	1.02650e-01
1.28484e-02	3.87891e-01
1.28484e-02	2.84186e+00
1.28484e-02	4.02707e+01
1.28484e-02	1.40094e+02
1.28484e-02	2.75249e+02
1.28484e-02	2.94977e+02
1.28484e-02	2.99780e+02
1.28484e-02	3.03895e+02
1.28484e-02	3.01992e+02
1.28919e-02	3.01650e+02
1.28919e-02	2.32822e+02
1.28919e-02	6.75969e+01
1.28919e-02	3.00642e+01
1.28919e-02	1.58622e+01
1.28919e-02	7.41941e+00
1.28919e-02	1.95262e+00
1.28920e-02	-1.88791e+00
1.30312e-02	-7.72624e-01
1.30312e-02	8.29925e+00
1.30312e-02	3.90636e+01
1.30312e-02	3.97319e+01
1.30312e-02	4.70646e+01
1.30312e-02	1.50242e+02
1.30312e-02	2.85858e+02
1.30312e-02	3.16043e+02
1.30312e-02	3.02539e+02
1.30807e-02	2.99963e+02
1.30807e-02	2.85431e+02
1.30807e-02	2.73296e+02
1.30807e-02	2.62399e+02
1.30807e-02	2.51852e+02
1.30807e-02	2.25025e+02
1.30807e-02	1.15573e+02
1.30807e-02	5.13345e+01
1.30807e-02	2.53961e+01
1.30807e-02	8.75529e+00
1.30807e-02	-4.78073e-02
1.30922e-02	7.78349e-01
1.30922e-02	3.32551e+01
1.30922e-02	1.27173e+02
1.30922e-02	2.66441e+02
1.30922e-02	2.92213e+02
1.30922e-02	2.98506e+02
1.30922e-02	3.03468e+02
1.30923e-02	3.01674e+02
1.31442e-02	3.00310e+02
1.31442e-02	2.07921e+02
1.31442e-02	5.81828e+01
1.31442e-02	4.40735e+01
1.31442e-02	2.13693e+01
1.31442e-02	8.57455e+00
1.31442e-02	3.21408e+00
1.31442e-02	-2.46437e+00
1.32730e-02	-1.03001e+00
1.32730e-02	1.53579e+01
1.32730e-02	3.19587e+01
1.32730e-02	4.57970e+01
1.32730e-02	4.73404e+01
1.32730e-02	5.15676e+01
1.32730e-02	5.87808e+01
1.32730e-02	7.54609e+01
1.32730e-02	1.04397e+02
1.32730e-02	2.88825e+02
1.32730e-02	2.85788e+02
1.32730e-02	3.00918e+02
1.32730e-02	3.03437e+02
1.32730e-02	3.01349e+02
1.33305e-02	2.99469e+02
1.33305e-02	2.85221e+02
1.33305e-02	2.68236e+02
1.33305e-02	2.51588e+02
1.33305e-02	2.27831e+02
1.33305e-02	1.22242e+02
1.33305e-02	6.48552e+01
1.33305e-02	3.30221e+01
1.33305e-02	1.77648e+01
1.33305e-02	9.30772e+00
1.33305e-02	2.37844e+00
1.33305e-02	-1.68358e-01
1.33363e-02	4.05932e-01
1.33363e-02	1.89171e+00
1.33363e-02	3.32507e+01
1.33363e-02	1.26089e+02
1.33363e-02	2.64741e+02
1.33363e-02	2.91388e+02
1.33363e-02	2.98275e+02
1.33363e-02	2.97669e+02
1.33363e-02	3.03069e+02
1.33363e-02	3.01209e+02
1.33377e-02	3.03371e+02
1.33535e-02	3.01464e+02
1.33965e-02	2.97244e+02
1.33965e-02	1.51859e+02
1.33965e-02	2.12962e+01
1.33965e-02	1.33849e+01
1.33965e-02	5.29449e+00
1.33965e-02	-1.05071e+00
1.33966e-02	-3.38928e+00
1.35147e-02	-1.37839e+00
1.35147e-02	1.62166e+01
1.35147e-02	3.46508e+01
1.35147e-02	4.63715e+01
1.35147e-02	5.12888e+01
1.35147e-02	6.14455e+01
1.35147e-02	8.36358e+01
1.35147e-02	2.80389e+02
1.35147e-02	3.12018e+02
1.35147e-02	3.01947e+02
1.35799e-02	3.00413e+02
1.35799e-02	2.74797e+02
1.35799e-02	2.60079e+02
1.35799e-02	2.50534e+02
1.35799e-02	2.33393e+02
1.35799e-02	1.87975e+02
1.35799e-02	1.08653e+02
1.35799e-02	3.65764e+01
1.35799e-02	1.60376e+01
1.35799e-02	-6.62541e-01
1.35808e-02	4.32174e-01
1.35808e-02	2.18687e+00
1.35808e-02	3.68790e+01
1.35808e-02	1.34169e+02
1.35808e-02	2.70364e+02
1.35808e-02	2.92862e+02
1.35808e-02	2.98223e+02
1.35808e-02	3.02784e+02
1.35819e-02	3.01190e+02
1.36488e-02	2.85987e+02
1.36488e-02	6.06339e+01
1.36488e-02	5.00649e+01
1.36488e-02	3.68438e+01
1.36488e-02	1.22361e+01
1.36488e-02	2.34451e+00
1.36488e-02	-3.87224e+00
1.37565e-02	-2.37392e+00
1.37565e-02	3.59342e+01
1.37565e-02	4.17075e+01
1.37565e-02	4.70102e+01
1.37565e-02	5.11818e+01
1.37565e-02	2.71374e+02
1.37565e-02	3.20292e+02
1.37565e-02	3.02543e+02
1.37565e-02	3.01511e+02
1.39010e-02	2.97200e+02
1.39010e-02	1.62043e+02
1.39010e-02	2.13332e+01
1.39010e-02	7.01248e+00
1.39010e-02	1.06537e+00
1.39010e-02	-4.42818e+00
1.39983e-02	-3.55316e+00
1.39983e-02	-1.59396e+00
1.39983e-02	5.48706e+00
1.39983e-02	3.36482e+01
1.39983e-02	4.62516e+01
1.39983e-02	5.34272e+01
1.39983e-02	6.62495e+01
1.39983e-02	8.96894e+01
1.39984e-02	2.67930e+02
1.39984e-02	3.19818e+02
1.39984e-02	3.01420e+02
1.41532e-02	2.85824e+02
1.41532e-02	6.55704e+01
1.41532e-02	3.99001e+01
1.41532e-02	1.22576e+01
1.41532e-02	1.18924e+00
1.41532e-02	-5.01635e+00
1.42403e-02	-3.98273e+00
1.42403e-02	-4.68231e-01
1.42403e-02	3.49266e+01
1.42403e-02	3.74091e+01
1.42403e-02	4.55138e+01
1.42403e-02	9.48388e+01
1.42403e-02	2.13742e+02
1.42403e-02	2.67834e+02
1.42403e-02	2.97402e+02
1.42403e-02	2.95251e+02
1.42403e-02	3.03700e+02
1.42403e-02	3.00578e+02
1.44052e-02	2.98372e+02
1.44052e-02	1.85046e+02
1.44052e-02	3.67178e+01
1.44052e-02	2.10351e+01
1.44052e-02	6.17182e+00
1.44052e-02	-6.95152e-02
1.44053e-02	-5.64904e+00
1.44823e-02	-4.15784e+00
1.44823e-02	1.95395e+00
1.44823e-02	3.03338e+01
1.44823e-02	3.87466e+01
1.44823e-02	6.66139e+01
1.44823e-02	1.50534e+02
1.44823e-02	2.84333e+02
1.44823e-02	2.83101e+02
1.44823e-02	3.05004e+02
1.44823e-02	3.01112e+02
1.46571e-02	2.98784e+02
1.46571e-02	1.89097e+02
1.46571e-02	3.89745e+01
1.46571e-02	2.68111e+01
1.46571e-02	9.90374e+00
1.46571e-02	2.35516e+00
1.46572e-02	-2.66275e+00
1.46572e-02	-6.32918e+00
1.47244e-02	-4.45514e+00
1.47244e-02	3.50560e+01
1.47244e-02	3.80586e+01
1.47244e-02	6.34070e+01
1.47244e-02	1.42778e+02
1.47244e-02	3.48311e+02
1.47244e-02	3.00968e+02
1.49089e-02	2.87814e+02
1.49089e-02	7.49926e+01
1.49089e-02	4.71138e+01
1.49089e-02	2.43716e+01
1.49089e-02	6.49316e+00
1.49089e-02	-8.68314e-01
1.49089e-02	-6.43168e+00
1.49666e-02	-5.06238e+00
1.49666e-02	-1.13234e+00
1.49666e-02	1.79311e+01
1.49666e-02	6.02610e+01
1.49666e-02	1.22730e+02
1.49666e-02	2.55487e+02
1.49666e-02	2.96067e+02
1.49666e-02	3.02836e+02
1.49667e-02	3.00088e+02
1.51636e-02	2.89169e+02
1.51636e-02	8.57373e+01
1.51636e-02	5.33119e+01
1.51636e-02	1.51880e+01
1.51636e-02	-1.77717e-01
1.51636e-02	-6.01264e+00
1.52064e-02	-5.82099e+00
1.52064e-02	-1.54828e+00
1.52064e-02	1.90726e+01
1.52064e-02	5.93949e+01
1.52064e-02	1.15764e+02
1.52064e-02	2.47778e+02
1.52064e-02	3.11111e+02
1.52064e-02	3.00753e+02
1.65417e-02	2.98600e+02
1.65417e-02	2.79416e+02
1.65417e-02	2.61736e+02
1.65417e-02	2.48909e+02
1.65417e-02	2.22274e+02
1.65417e-02	1.21085e+02
1.65417e-02	6.40978e+01
1.65417e-02	3.25929e+01
1.65417e-02	1.69967e+01
1.65417e-02	8.36333e+00
1.65417e-02	-9.44542e-01
1.65450e-02	2.84682e-01
1.65450e-02	7.13831e+00
1.65450e-02	5.91191e+01
1.65450e-02	2.74800e+02
1.65450e-02	2.91374e+02
1.65450e-02	2.96957e+02
1.65450e-02	2.96598e+02
1.65450e-02	3.01272e+02
1.65453e-02	2.99735e+02
1.67860e-02	2.97868e+02
1.67860e-02	2.82377e+02
1.67860e-02	2.64121e+02
1.67860e-02	2.50022e+02
1.67860e-02	2.25044e+02
1.67860e-02	1.18093e+02
1.67860e-02	5.70944e+01
1.67860e-02	2.81301e+01
1.67860e-02	1.45091e+01
1.67860e-02	1.51104e+00
1.67860e-02	-1.17862e+00
1.67945e-02	3.50501e-01
1.67945e-02	3.26448e+01
1.67945e-02	1.26511e+02
1.67945e-02	2.64080e+02
1.67945e-02	2.90058e+02
1.67946e-02	2.96535e+02
1.67946e-02	2.97431e+02
1.67946e-02	3.01391e+02
1.67946e-02	2.99621e+02
1.70299e-02	2.99722e+02
1.70299e-02	2.70105e+02
1.70299e-02	2.59692e+02
1.70299e-02	2.50587e+02
1.70299e-02	2.30251e+02
1.70300e-02	1.33010e+02
1.70300e-02	8.00522e+01
1.70300e-02	3.87329e+01
1.70300e-02	1.96860e+01
1.70300e-02	1.01566e+01
1.70300e-02	-1.37464e-01
1.70445e-02	2.05381e-01
1.70445e-02	2.20824e+01
1.70445e-02	1.01108e+02
1.70445e-02	2.74315e+02
1.70445e-02	2.95367e+02
1.70445e-02	3.01528e+02
1.70445e-02	2.99628e+02
1.70461e-02	3.01832e+02
1.70559e-02	3.00189e+02
1.72736e-02	2.97694e+02
1.72736e-02	2.82031e+02
1.72736e-02	2.63978e+02
1.72736e-02	2.47863e+02
1.72736e-02	2.13383e+02
1.72736e-02	9.75745e+01
1.72736e-02	3.36688e+01
1.72736e-02	1.46045e+01
1.72736e-02	6.66657e+00
1.72736e-02	-1.04927e+00
1.72948e-02	5.24332e-02
1.72948e-02	1.70942e+01
1.72948e-02	8.87329e+01
1.72948e-02	2.66108e+02
1.72948e-02	2.90150e+02
1.72948e-02	2.97234e+02
1.72948e-02	2.95949e+02
1.72948e-02	3.01399e+02
1.72949e-02	2.99844e+02
1.75170e-02	2.99696e+02
1.75170e-02	2.70580e+02
1.75170e-02	2.60153e+02
1.75170e-02	2.49179e+02
1.75170e-02	2.24372e+02
1.75170e-02	1.26079e+02
1.75170e-02	7.07469e+01
1.75170e-02	3.55453e+01
1.75170e-02	1.84446e+01
1.75170e-02	9.32368e+00
1.75170e-02	-9.70039e-01
1.75454e-02	-9.80989e-02
1.75454e-02	5.22283e+00
1.75454e-02	5.18269e+01
1.75454e-02	1.57556e+02
1.75454e-02	2.81766e+02
1.75454e-02	2.96360e+02
1.75454e-02	2.94908e+02
1.75454e-02	3.01577e+02
1.75454e-02	2.99823e+02
1.77601e-02	3.00063e+02
1.77601e-02	2.71902e+02
1.77601e-02	2.59754e+02
1.77601e-02	2.47853e+02
1.77601e-02	2.07389e+02
1.77601e-02	1.68033e+02
1.77601e-02	8.30618e+01
1.77601e-02	3.84011e+01
1.77601e-02	1.88209e+01
1.77601e-02	9.52100e+00
1.77601e-02	-4.28750e-01
1.77962e-02	-1.91290e-01
1.77962e-02	8.81089e+00
1.77962e-02	6.55920e+01
1.77963e-02	1.94851e+02
1.77963e-02	2.41773e+02
1.77963e-02	2.87793e+02
1.77963e-02	2.97808e+02
1.77963e-02	2.95949e+02
1.77963e-02	3.01829e+02
1.77963e-02	2.99959e+02
1.80029e-02	3.00285e+02
1.80029e-02	2.72152e+02
1.80029e-02	2.59999e+02
1.80029e-02	2.48998e+02
1.80029e-02	2.33559e+02
1.80029e-02	6.23893e+01
1.80029e-02	3.94288e+01
1.80029e-02	1.69722e+01
1.80029e-02	8.03263e+00
1.80029e-02	-6.27469e-01
1.80474e-02	-3.15159e-01
1.80474e-02	4.88755e+00
1.80474e-02	5.45518e+01
1.80474e-02	2.85261e+02
1.80474e-02	2.96017e+02
1.80474e-02	3.02057e+02
1.80474e-02	3.00097e+02
1.80497e-02	3.02230e+02
1.80843e-02	3.00384e+02
1.82455e-02	3.00628e+02
1.82455e-02	2.71667e+02
1.82455e-02	2.58827e+02
1.82455e-02	1.87830e+02
1.82455e-02	1.70832e+01
1.82455e-02	8.80031e+00
1.82455e-02	7.35228e-01
1.82455e-02	-1.82358e+00
1.82988e-02	-3.31882e-01
1.82988e-02	6.22170e+00
1.82988e-02	5.59415e+01
1.82988e-02	1.63283e+02
1.82988e-02	2.85059e+02
1.82988e-02	2.96528e+02
1.82989e-02	3.02148e+02
1.84771e-02	3.00126e+02
1.84879e-02	2.99593e+02
1.84879e-02	2.74019e+02
1.84879e-02	2.59309e+02
1.84879e-02	2.48436e+02
1.84879e-02	2.04271e+02
1.84879e-02	1.63355e+02
1.84879e-02	1.25000e+02
1.84879e-02	7.70431e+01
1.84879e-02	3.76606e+01
1.84879e-02	1.91028e+01
1.84879e-02	9.82548e+00
1.84879e-02	-3.96774e-01
1.85505e-02	-3.69075e-01
1.85505e-02	1.18405e+01
1.85505e-02	7.42399e+01
1.85505e-02	2.52198e+02
1.85505e-02	2.90540e+02
1.85505e-02	2.97119e+02
1.85505e-02	3.02593e+02
1.85505e-02	3.00701e+02
1.86661e-02	3.01249e+02
1.86661e-02	2.99806e+02
1.86661e-02	3.02419e+02
1.86662e-02	3.00445e+02
1.87302e-02	2.98788e+02
1.87302e-02	2.83991e+02
1.87302e-02	2.70450e+02
1.87302e-02	2.60708e+02
1.87302e-02	2.47236e+02
1.87302e-02	2.06740e+02
1.87302e-02	8.47174e+01
1.87302e-02	3.83560e+01
1.87302e-02	1.72661e+01
1.87302e-02	3.71565e+00
1.87302e-02	-8.48109e-01
1.88023e-02	-4.02736e-01
1.88023e-02	1.34046e+01
1.88023e-02	7.83449e+01
1.88023e-02	2.55218e+02
1.88023e-02	2.91135e+02
1.88023e-02	2.97995e+02
1.88023e-02	2.98559e+02
1.88023e-02	3.02730e+02
1.88024e-02	3.01020e+02
1.89130e-02	3.01465e+02
1.89130e-02	2.99907e+02
1.89130e-02	3.02757e+02
1.89130e-02	3.00794e+02
1.89722e-02	2.99086e+02
1.89722e-02	2.84602e+02
1.89722e-02	2.72467e+02
1.89722e-02	2.61595e+02
1.89722e-02	2.47664e+02
1.89722e-02	2.06205e+02
1.89722e-02	1.36366e+02
1.89722e-02	8.53235e+01
1.89722e-02	3.95598e+01
1.89722e-02	1.80576e+01
1.89723e-02	-7.78136e-01
1.90543e-02	-3.96351e-01
1.90543e-02	8.81805e+00
1.90543e-02	6.10342e+01
1.90543e-02	1.66069e+02
1.90543e-02	2.86899e+02
1.90543e-02	2.97551e+02
1.90543e-02	3.03085e+02
1.90545e-02	3.01353e+02
1.91599e-02	3.01783e+02
1.91599e-02	2.99951e+02
1.91599e-02	3.03181e+02
1.91599e-02	3.01027e+02
1.92142e-02	3.00225e+02
1.92142e-02	2.77018e+02
1.92142e-02	2.65240e+02
1.92142e-02	2.48775e+02
1.92142e-02	2.16348e+02
1.92142e-02	1.09812e+02
1.92142e-02	4.61533e+01
1.92142e-02	2.24189e+01
1.92142e-02	1.20338e+01
1.92142e-02	1.22409e+00
1.92142e-02	-1.66217e+00
1.93064e-02	-6.44736e-01
1.93064e-02	1.19040e+00
