time	V(a)
5.20713e-02	3.03318e+02
5.26077e-02	3.01842e+02
5.33390e-02	3.00784e+02
5.44893e-02	3.00133e+02
5.73232e-02	2.99883e+02
5.73232e-02	2.99942e+02
5.73232e-02	2.99492e+02
5.73232e-02	2.97872e+02
5.73232e-02	2.93682e+02
5.73232e-02	2.88472e+02
5.73232e-02	2.82478e+02
5.73232e-02	2.76652e+02
5.73232e-02	2.71372e+02
5.73232e-02	2.65805e+02
5.73232e-02	2.62265e+02
5.73232e-02	2.59338e+02
5.73232e-02	2.57001e+02
5.73232e-02	2.52853e+02
5.73232e-02	2.49855e+02
5.73232e-02	2.43194e+02
5.73232e-02	2.31667e+02
5.73232e-02	2.09640e+02
5.73232e-02	1.77657e+02
5.73232e-02	1.44124e+02
5.73232e-02	9.97472e+01
5.73232e-02	3.25616e+01
5.73232e-02	1.34118e+01
5.73232e-02	5.62725e+00
5.73232e-02	1.89115e+00
5.73232e-02	5.97160e-01
5.73232e-02	-5.95838e-01
5.73232e-02	-9.98772e-01
5.73239e-02	-1.11256e+00
5.73461e-02	-1.10865e+00
5.73461e-02	-5.66205e-01
5.73461e-02	4.67661e-01
5.73461e-02	2.18180e+01
5.73461e-02	1.00739e+02
5.73461e-02	2.30128e+02
5.73461e-02	2.45278e+02
5.73461e-02	2.66537e+02
5.73461e-02	2.80974e+02
5.73461e-02	2.89436e+02
5.73461e-02	2.92492e+02
5.73461e-02	2.93793e+02
5.73461e-02	2.94509e+02
5.73461e-02	2.95229e+02
5.73461e-02	2.98484e+02
5.73461e-02	2.99252e+02
5.73461e-02	2.99715e+02
5.73461e-02	3.00024e+02
5.85271e-02	2.99986e+02
5.85271e-02	3.00124e+02
5.85271e-02	2.99932e+02
5.85271e-02	2.98668e+02
5.85271e-02	2.95374e+02
5.85271e-02	2.90188e+02
5.85271e-02	2.84195e+02
5.85271e-02	2.78215e+02
5.85271e-02	2.69674e+02
5.85271e-02	2.63175e+02
5.85271e-02	2.59950e+02
5.85271e-02	2.57523e+02
5.85271e-02	2.53031e+02
5.85271e-02	2.49640e+02
5.85271e-02	2.42077e+02
5.85271e-02	2.28992e+02
5.85271e-02	2.05664e+02
5.85271e-02	1.72783e+02
5.85271e-02	1.38570e+02
5.85271e-02	9.03661e+01
5.85271e-02	3.99076e+01
5.85271e-02	1.93048e+01
5.85271e-02	8.41742e+00
5.85271e-02	4.54851e+00
5.85271e-02	1.57954e+00
5.85271e-02	-6.60926e-01
5.85271e-02	-1.00401e+00
5.85279e-02	-1.11249e+00
5.88467e-02	-1.00093e+00
5.88467e-02	-5.24318e-02
5.88467e-02	1.02462e+01
5.88467e-02	6.81874e+01
5.88467e-02	1.76916e+02
5.88467e-02	2.80596e+02
5.88467e-02	2.87991e+02
5.88467e-02	2.94399e+02
5.88467e-02	2.96229e+02
5.88467e-02	2.97016e+02
5.88467e-02	2.98644e+02
5.88467e-02	3.01515e+02
5.88467e-02	3.02102e+02
5.88467e-02	3.02476e+02
5.88468e-02	3.02687e+02
5.93976e-02	3.01459e+02
5.97068e-02	3.01084e+02
5.97068e-02	3.01130e+02
5.97068e-02	3.00924e+02
5.97068e-02	2.99811e+02
5.97068e-02	2.96695e+02
5.97068e-02	2.91753e+02
5.97068e-02	2.85878e+02
5.97068e-02	2.79905e+02
5.97068e-02	2.74311e+02
5.97068e-02	2.67613e+02
5.97068e-02	2.63251e+02
5.97068e-02	2.60670e+02
5.97068e-02	2.58261e+02
5.97068e-02	2.53945e+02
5.97068e-02	2.50398e+02
5.97068e-02	2.42261e+02
5.97068e-02	2.30830e+02
5.97068e-02	6.41192e+01
5.97068e-02	4.49038e+01
5.97068e-02	3.02000e+01
5.97068e-02	2.01664e+01
5.97068e-02	1.25880e+01
5.97068e-02	6.96299e+00
5.97068e-02	-9.09930e-01
5.97069e-02	-1.06995e+00
6.00000e-02	-9.83882e-01
