time	V(a)
3.45982e-02	2.92258e+02
3.45982e-02	2.81823e+02
3.45982e-02	2.72197e+02
3.45982e-02	2.64772e+02
3.45982e-02	2.61153e+02
3.45982e-02	2.54180e+02
3.45982e-02	2.48599e+02
3.45982e-02	2.38075e+02
3.45982e-02	2.17406e+02
3.45982e-02	1.87480e+02
3.45982e-02	1.47280e+02
3.45982e-02	1.09684e+02
3.45982e-02	4.39961e+01
3.45982e-02	2.05543e+01
3.45982e-02	1.05027e+01
3.45982e-02	2.96470e+00
3.45982e-02	1.06930e+00
3.45982e-02	-2.90616e-01
3.45982e-02	-7.08618e-01
3.45982e-02	-9.44492e-01
3.45983e-02	-1.08045e+00
3.47345e-02	-1.02386e+00
3.47345e-02	-3.51399e-01
3.47345e-02	6.59115e-01
3.47345e-02	1.06366e+00
3.47345e-02	2.81819e+00
3.47345e-02	5.49786e+00
3.47345e-02	1.29221e+02
3.47345e-02	2.55325e+02
3.47345e-02	2.67916e+02
3.47345e-02	2.83508e+02
3.47345e-02	2.91231e+02
3.47345e-02	2.94718e+02
3.47345e-02	2.95917e+02
3.47345e-02	2.96490e+02
3.47345e-02	2.97030e+02
3.47346e-02	3.00779e+02
3.47346e-02	3.01372e+02
3.47346e-02	3.01777e+02
3.47346e-02	3.01990e+02
3.54167e-02	3.00910e+02
3.59225e-02	3.00543e+02
3.59225e-02	3.00588e+02
3.59225e-02	3.00360e+02
3.59225e-02	2.99176e+02
3.59225e-02	2.95822e+02
3.59225e-02	2.90650e+02
3.59225e-02	2.84417e+02
3.59225e-02	2.78344e+02
3.59225e-02	2.72880e+02
3.59225e-02	2.65913e+02
3.59225e-02	2.61941e+02
3.59225e-02	2.59512e+02
3.59225e-02	2.54887e+02
3.59225e-02	2.52945e+02
3.59225e-02	2.51004e+02
3.59225e-02	2.46912e+02
3.59225e-02	2.38826e+02
3.59225e-02	2.21824e+02
3.59225e-02	1.94931e+02
3.59225e-02	1.61547e+02
3.59225e-02	1.22346e+02
3.59225e-02	6.77251e+01
3.59225e-02	3.38712e+01
3.59225e-02	1.74856e+01
3.59225e-02	8.62127e+00
3.59225e-02	2.56469e+00
3.59225e-02	8.76912e-01
3.59225e-02	-3.54604e-01
3.59225e-02	-7.21358e-01
3.59225e-02	-9.75286e-01
3.59230e-02	-1.09296e+00
3.60822e-02	-9.86944e-01
3.60822e-02	-2.37039e-01
3.60822e-02	1.01898e+00
3.60822e-02	2.13929e+00
3.60822e-02	4.33133e+00
3.60822e-02	5.88074e+00
3.60822e-02	8.76846e+00
3.60822e-02	1.32476e+02
3.60822e-02	2.57070e+02
3.60822e-02	2.69348e+02
3.60822e-02	2.84257e+02
3.60822e-02	2.91639e+02
3.60822e-02	2.94817e+02
3.60822e-02	2.95924e+02
3.60822e-02	2.96433e+02
3.60822e-02	2.97278e+02
3.60822e-02	3.00717e+02
3.60822e-02	3.01281e+02
3.60822e-02	3.01674e+02
3.60823e-02	3.01885e+02
3.68165e-02	3.00805e+02
3.72055e-02	3.00566e+02
3.72055e-02	3.00444e+02
3.72055e-02	2.99600e+02
3.72055e-02	2.97172e+02
3.72055e-02	2.92832e+02
3.72055e-02	2.81836e+02
3.72055e-02	2.76672e+02
3.72055e-02	2.71267e+02
3.72055e-02	2.66867e+02
3.72055e-02	2.63420e+02
3.72055e-02	2.60484e+02
3.72055e-02	2.58040e+02
3.72055e-02	2.56034e+02
3.72055e-02	2.53631e+02
3.72055e-02	2.45208e+02
3.72055e-02	2.29750e+02
3.72055e-02	2.00798e+02
3.72055e-02	1.61537e+02
3.72055e-02	1.23302e+02
3.72055e-02	7.60595e+01
3.72055e-02	3.68691e+01
3.72055e-02	1.85271e+01
3.72055e-02	9.29360e+00
3.72055e-02	2.77886e+00
3.72055e-02	1.01250e+00
3.72055e-02	-3.07451e-01
3.72055e-02	-7.09591e-01
3.72055e-02	-9.67141e-01
3.72057e-02	-1.09269e+00
3.74770e-02	-9.57738e-01
3.74770e-02	-2.96997e-01
3.74770e-02	1.01069e+00
3.74770e-02	2.99634e+00
3.74770e-02	5.62206e+00
3.74770e-02	1.00456e+01
3.74770e-02	1.19195e+02
3.74770e-02	2.45448e+02
3.74770e-02	2.59483e+02
3.74770e-02	2.79091e+02
3.74770e-02	2.88638e+02
3.74770e-02	2.94297e+02
3.74770e-02	2.96320e+02
3.74770e-02	2.97090e+02
3.74770e-02	2.97624e+02
3.74770e-02	3.01268e+02
3.74770e-02	3.02056e+02
3.74770e-02	3.02456e+02
3.74771e-02	3.02724e+02
3.81310e-02	3.01331e+02
3.84578e-02	3.00946e+02
3.84578e-02	3.00588e+02
3.84578e-02	2.97118e+02
3.84578e-02	2.88452e+02
3.84578e-02	2.77872e+02
3.84578e-02	2.69356e+02
3.84578e-02	2.62975e+02
3.84578e-02	2.58544e+02
3.84578e-02	2.31650e+02
3.84578e-02	1.48834e+02
3.84578e-02	2.22292e+01
3.84578e-02	-8.30018e-01
3.84578e-02	-1.01460e+00
3.89108e-02	-9.41173e-01
3.89108e-02	-4.44867e-01
3.89108e-02	5.04400e-01
3.89108e-02	4.30092e+00
3.89108e-02	8.15397e+01
3.89108e-02	2.13265e+02
3.89108e-02	2.30951e+02
3.89108e-02	2.59415e+02
3.89108e-02	2.77543e+02
3.89108e-02	2.90152e+02
3.89108e-02	2.96524e+02
3.89108e-02	2.98151e+02
3.89108e-02	2.98774e+02
3.89108e-02	2.99346e+02
3.89108e-02	3.02715e+02
3.89108e-02	3.03570e+02
3.89108e-02	3.03961e+02
3.89108e-02	3.04210e+02
3.94027e-02	3.02489e+02
3.96927e-02	3.01867e+02
3.96927e-02	3.01979e+02
3.96927e-02	3.01736e+02
3.96927e-02	3.00505e+02
3.96927e-02	2.96693e+02
3.96927e-02	2.91541e+02
3.96927e-02	2.85641e+02
3.96927e-02	2.79618e+02
3.96927e-02	2.72949e+02
3.96927e-02	2.65668e+02
3.96927e-02	2.62388e+02
3.96927e-02	2.60156e+02
3.96927e-02	2.55745e+02
3.96927e-02	2.53643e+02
3.96927e-02	2.53269e+02
3.96927e-02	2.52139e+02
3.96927e-02	1.23612e+02
3.96927e-02	1.63247e+01
3.96927e-02	7.84021e+00
3.96927e-02	-8.78718e-01
3.96927e-02	-1.04002e+00
4.03640e-02	-8.45165e-01
4.03640e-02	-6.86466e-01
4.03640e-02	5.07934e+00
4.03640e-02	4.62371e+01
4.03640e-02	1.43830e+02
4.03640e-02	2.68164e+02
4.03640e-02	2.69975e+02
4.03640e-02	2.91811e+02
4.03640e-02	3.00625e+02
4.03640e-02	3.02043e+02
4.03641e-02	3.04564e+02
4.03641e-02	3.05051e+02
4.03641e-02	3.05459e+02
4.03641e-02	3.05745e+02
4.08338e-02	3.03531e+02
4.09240e-02	3.03270e+02
4.09240e-02	3.03310e+02
4.09240e-02	3.03077e+02
4.09240e-02	3.02031e+02
4.09240e-02	2.99168e+02
4.09240e-02	2.94706e+02
4.09240e-02	2.83258e+02
4.09240e-02	2.77375e+02
4.09240e-02	2.71206e+02
4.09240e-02	2.66613e+02
4.09240e-02	2.63736e+02
4.09240e-02	2.61549e+02
4.09240e-02	2.55549e+02
4.09240e-02	2.53575e+02
4.09240e-02	2.50905e+02
4.09240e-02	1.04442e+02
4.09240e-02	8.53724e+01
4.09240e-02	6.66331e+01
4.09240e-02	4.93826e+01
4.09240e-02	3.38574e+01
4.09240e-02	2.32743e+01
4.09240e-02	1.71395e+01
4.09240e-02	-7.97387e-01
4.09240e-02	-9.62855e-01
4.18106e-02	-7.72763e-01
4.18106e-02	-1.83718e-01
4.18106e-02	4.83404e+01
4.18106e-02	1.50372e+02
4.18106e-02	2.71886e+02
4.18106e-02	2.82751e+02
4.18106e-02	2.94419e+02
4.18106e-02	2.99447e+02
4.18106e-02	3.01188e+02
4.18106e-02	3.01946e+02
4.18106e-02	3.02587e+02
4.18106e-02	3.06188e+02
4.18106e-02	3.06619e+02
4.18106e-02	3.06984e+02
4.18106e-02	3.07207e+02
4.21658e-02	3.04961e+02
4.21658e-02	3.05233e+02
4.21658e-02	2.97010e+02
4.21658e-02	2.86698e+02
4.21658e-02	2.77031e+02
4.21658e-02	2.69725e+02
4.21658e-02	2.66442e+02
4.21658e-02	2.63178e+02
4.21658e-02	2.60698e+02
4.21658e-02	2.57237e+02
4.21659e-02	2.45964e+02
4.21659e-02	2.32607e+02
4.21659e-02	7.30847e+01
4.21659e-02	5.55685e+01
4.21659e-02	2.62950e+01
4.21659e-02	7.02736e+00
4.21659e-02	-7.90524e-01
4.21661e-02	-9.12186e-01
4.45412e-02	-5.47797e-01
4.45412e-02	-6.71862e-01
4.47969e-02	-5.62234e-01
4.47969e-02	1.13891e-01
4.47969e-02	-2.03423e-01
4.47971e-02	-3.42418e-01
4.58744e-02	-1.87476e-01
4.58744e-02	-4.95510e-01
4.58744e-02	-4.53521e-01
4.58744e-02	-6.51623e-01
4.61305e-02	-5.04184e-01
4.61305e-02	6.64052e-01
4.61305e-02	1.34156e+00
4.61305e-02	1.65625e+00
4.61305e-02	1.38719e+00
4.61305e-02	3.67035e-01
4.61305e-02	9.08876e-02
4.61306e-02	-8.21385e-02
4.71982e-02	-6.72221e-02
4.71982e-02	-3.73503e-01
4.71982e-02	-3.61652e-01
4.71982e-02	-6.23729e-01
4.72484e-02	-5.70596e-01
4.72484e-02	-2.97717e-01
4.72484e-02	1.44099e+01
4.72484e-02	7.16715e+01
4.72484e-02	1.68464e+02
4.72484e-02	2.70276e+02
4.72484e-02	2.80000e+02
4.72484e-02	2.92925e+02
4.72484e-02	2.99079e+02
4.72484e-02	3.03048e+02
4.72484e-02	3.04494e+02
4.72484e-02	3.05175e+02
4.72484e-02	3.05813e+02
4.72484e-02	3.09434e+02
4.72484e-02	3.09796e+02
4.72485e-02	3.09973e+02
4.74739e-02	3.07917e+02
4.74739e-02	3.08167e+02
4.74739e-02	3.07822e+02
4.74739e-02	3.07465e+02
4.74739e-02	3.03869e+02
4.74739e-02	3.03267e+02
4.74739e-02	3.02628e+02
4.74739e-02	2.85354e+02
4.74739e-02	2.61576e+02
4.74739e-02	2.31729e+02
4.74739e-02	1.98454e+02
4.74739e-02	1.53138e+02
4.74739e-02	1.03029e+02
4.74739e-02	5.61541e+01
4.74739e-02	2.34293e+01
4.74739e-02	6.31969e+00
4.74739e-02	1.97975e+00
4.74739e-02	-7.06964e-01
4.84578e-02	-6.76796e-01
4.84578e-02	2.16068e+01
4.84578e-02	8.85161e+01
4.84578e-02	1.94100e+02
4.84578e-02	2.89762e+02
4.84578e-02	2.96474e+02
4.84578e-02	3.02093e+02
4.84578e-02	3.03579e+02
4.84578e-02	3.04909e+02
4.84578e-02	3.05859e+02
4.84578e-02	3.08635e+02
4.84578e-02	3.08987e+02
4.84579e-02	3.09205e+02
4.87672e-02	3.06662e+02
4.89108e-02	3.05809e+02
4.89108e-02	3.05793e+02
4.89108e-02	3.05339e+02
4.89108e-02	3.03789e+02
4.89108e-02	2.92570e+02
4.89108e-02	2.81897e+02
4.89108e-02	2.73816e+02
4.89108e-02	2.68427e+02
4.89108e-02	2.64558e+02
4.89108e-02	2.61208e+02
4.89108e-02	2.33884e+02
4.89108e-02	1.50448e+02
4.89108e-02	2.70463e+01
4.89108e-02	7.91168e+00
4.89108e-02	-7.44232e-01
4.89109e-02	-8.74625e-01
4.96927e-02	-7.74713e-01
4.96927e-02	6.46787e+00
4.96927e-02	4.89166e+01
4.96927e-02	1.46740e+02
4.96927e-02	2.67560e+02
4.96927e-02	2.79092e+02
4.96927e-02	2.89558e+02
4.96927e-02	3.00893e+02
4.96927e-02	3.03874e+02
4.96927e-02	3.04816e+02
4.96927e-02	3.06816e+02
4.96927e-02	3.07631e+02
4.96927e-02	3.07903e+02
4.96928e-02	3.08055e+02
5.00002e-02	3.05823e+02
5.03640e-02	3.03979e+02
5.03640e-02	3.04128e+02
5.03640e-02	3.04039e+02
5.03640e-02	3.03417e+02
5.03640e-02	3.01693e+02
5.03640e-02	2.98506e+02
5.03640e-02	2.94675e+02
5.03640e-02	2.89447e+02
5.03640e-02	2.83225e+02
5.03640e-02	2.76612e+02
5.03640e-02	2.69141e+02
5.03640e-02	2.65389e+02
5.03640e-02	2.63135e+02
5.03640e-02	2.56881e+02
5.03640e-02	2.51824e+02
5.03640e-02	2.32095e+02
5.03640e-02	8.98562e+01
5.03640e-02	7.14576e+01
5.03640e-02	3.72863e+01
5.03640e-02	2.59705e+01
5.03640e-02	1.71712e+01
5.03640e-02	1.07909e+01
5.03640e-02	8.96849e+00
5.03640e-02	-7.88482e-01
5.03641e-02	-9.52021e-01
5.09240e-02	-7.79515e-01
5.09240e-02	5.21424e+00
5.09240e-02	4.96281e+01
5.09240e-02	1.51045e+02
5.09240e-02	2.70456e+02
5.09240e-02	2.81198e+02
5.09240e-02	2.93003e+02
5.09240e-02	2.98413e+02
5.09240e-02	3.00381e+02
5.09240e-02	3.01223e+02
5.09240e-02	3.01874e+02
5.09240e-02	3.05452e+02
5.09240e-02	3.06123e+02
5.09240e-02	3.06420e+02
5.09242e-02	3.06558e+02
5.13005e-02	3.04399e+02
5.17531e-02	3.02697e+02
5.18106e-02	3.02595e+02
5.18106e-02	3.02676e+02
5.18106e-02	2.93071e+02
5.18106e-02	2.82467e+02
5.18106e-02	2.73203e+02
5.18106e-02	2.66317e+02
5.18106e-02	2.62972e+02
5.18106e-02	2.59724e+02
5.18106e-02	2.57079e+02
5.18106e-02	2.53560e+02
5.18106e-02	2.48281e+02
5.18106e-02	2.37521e+02
5.18106e-02	2.14772e+02
5.18106e-02	1.85111e+02
5.18106e-02	1.50178e+02
5.18106e-02	1.08769e+02
5.18106e-02	4.29682e+01
5.18106e-02	2.05476e+01
5.18106e-02	9.62515e+00
5.18106e-02	9.45093e+00
5.18106e-02	-8.58234e-01
5.18107e-02	-1.01340e+00
5.21659e-02	-8.71462e-01
5.21659e-02	-3.37879e-01
5.21659e-02	7.73193e+00
5.21659e-02	5.70368e+01
5.21659e-02	1.60369e+02
5.21659e-02	2.75254e+02
5.21659e-02	2.84858e+02
5.21659e-02	2.94378e+02
5.21659e-02	2.97565e+02
5.21659e-02	2.98770e+02
5.21659e-02	2.99369e+02
5.21659e-02	2.99939e+02
5.21659e-02	3.03317e+02
5.21659e-02	3.04151e+02
5.21659e-02	3.04526e+02
5.21659e-02	3.04761e+02
5.25881e-02	3.03036e+02
5.31222e-02	3.01684e+02
5.32266e-02	3.01583e+02
5.32266e-02	3.01085e+02
5.32266e-02	2.99393e+02
5.32266e-02	2.94561e+02
5.32266e-02	2.89247e+02
5.32266e-02	2.83357e+02
5.32266e-02	2.77199e+02
5.32266e-02	2.71873e+02
5.32266e-02	2.65673e+02
5.32266e-02	2.62548e+02
5.32266e-02	2.60132e+02
5.32266e-02	2.53959e+02
5.32266e-02	2.52105e+02
5.32266e-02	2.49491e+02
5.32266e-02	2.49007e+02
5.32266e-02	2.47457e+02
5.32266e-02	2.42992e+02
5.32266e-02	2.31721e+02
5.32266e-02	2.09632e+02
5.32266e-02	1.79312e+02
5.32266e-02	1.43572e+02
5.32266e-02	9.85323e+01
5.32266e-02	3.79277e+01
5.32266e-02	1.77267e+01
5.32266e-02	9.01521e+00
5.32266e-02	2.43862e+00
5.32266e-02	-9.05888e-01
5.32267e-02	-1.05425e+00
5.34320e-02	-9.76109e-01
5.34320e-02	-4.25214e-01
5.34320e-02	1.70949e+00
5.34320e-02	3.54222e+01
5.34320e-02	1.29585e+02
5.34320e-02	2.54333e+02
5.34320e-02	2.66965e+02
5.34320e-02	2.83212e+02
5.34320e-02	2.92307e+02
5.34320e-02	2.93497e+02
5.34320e-02	2.94352e+02
5.34320e-02	2.97188e+02
5.34320e-02	2.98684e+02
5.34320e-02	3.01710e+02
5.34320e-02	3.02435e+02
5.34320e-02	3.02836e+02
5.34320e-02	3.03068e+02
5.40089e-02	3.01631e+02
5.45982e-02	3.00881e+02
5.45982e-02	3.00985e+02
5.45982e-02	3.00688e+02
5.45982e-02	2.99295e+02
5.45982e-02	2.95310e+02
5.45982e-02	2.90097e+02
5.45982e-02	2.84077e+02
5.45982e-02	2.78135e+02
5.45982e-02	2.71375e+02
5.45982e-02	2.64312e+02
5.45982e-02	2.61101e+02
5.45982e-02	2.58768e+02
5.45982e-02	2.54002e+02
5.45982e-02	2.47812e+02
5.45982e-02	2.35431e+02
5.45982e-02	2.13099e+02
5.45982e-02	1.80188e+02
5.45982e-02	1.38557e+02
5.45982e-02	1.01214e+02
5.45982e-02	3.75662e+01
5.45982e-02	1.71283e+01
5.45982e-02	8.44210e+00
5.45982e-02	2.43603e+00
5.45982e-02	8.11610e-01
5.45982e-02	-3.71561e-01
5.45982e-02	-7.25883e-01
5.45982e-02	-9.64579e-01
5.45987e-02	-1.08038e+00
5.47345e-02	-9.88123e-01
5.47345e-02	-2.80633e-01
5.47345e-02	8.74609e-01
5.47345e-02	1.10139e+00
5.47345e-02	3.42978e+00
5.47345e-02	6.39144e+00
5.47345e-02	9.65457e+00
5.47345e-02	1.06675e+01
5.47345e-02	1.17974e+02
5.47345e-02	2.42725e+02
5.47345e-02	2.56774e+02
5.47345e-02	2.76750e+02
5.47345e-02	2.86916e+02
5.47345e-02	2.93137e+02
5.47345e-02	2.95355e+02
5.47345e-02	2.96196e+02
5.47345e-02	2.96793e+02
5.47346e-02	2.99846e+02
5.47346e-02	3.00891e+02
5.47346e-02	3.01411e+02
5.47346e-02	3.01786e+02
5.47346e-02	3.01991e+02
5.54121e-02	3.00915e+02
5.59225e-02	3.00543e+02
5.59225e-02	3.00589e+02
5.59225e-02	3.00403e+02
5.59225e-02	2.99334e+02
5.59225e-02	2.96280e+02
5.59225e-02	2.91334e+02
5.59225e-02	2.85531e+02
5.59225e-02	2.79479e+02
5.59225e-02	2.73888e+02
5.59225e-02	2.67182e+02
5.59225e-02	2.62699e+02
5.59225e-02	2.60076e+02
5.59225e-02	2.57596e+02
5.59225e-02	2.53300e+02
5.59225e-02	2.50565e+02
5.59225e-02	2.44529e+02
5.59225e-02	2.33656e+02
5.59225e-02	2.12538e+02
5.59225e-02	1.80338e+02
5.59225e-02	1.48150e+02
5.59225e-02	1.02430e+02
5.59225e-02	4.09537e+01
5.59225e-02	1.90671e+01
5.59225e-02	9.57601e+00
5.59225e-02	2.68113e+00
5.59225e-02	8.93016e-01
5.59225e-02	-3.52448e-01
5.59225e-02	-7.23277e-01
5.59225e-02	-9.73438e-01
5.59228e-02	-1.09301e+00
5.60822e-02	-1.03285e+00
5.60822e-02	-4.00592e-01
5.60822e-02	7.30469e-01
5.60822e-02	1.02823e+00
5.60822e-02	4.40751e+00
5.60822e-02	9.63375e+00
5.60822e-02	1.39554e+01
5.60822e-02	1.59790e+01
5.60822e-02	1.49500e+02
5.60822e-02	2.68246e+02
5.60822e-02	2.78512e+02
5.60822e-02	2.89286e+02
5.60822e-02	2.93806e+02
5.60822e-02	2.95409e+02
5.60822e-02	2.96096e+02
5.60822e-02	2.96734e+02
5.60822e-02	3.00110e+02
5.60822e-02	3.01014e+02
5.60822e-02	3.01474e+02
5.60822e-02	3.01799e+02
5.69670e-02	3.00668e+02
5.72055e-02	3.00549e+02
5.72055e-02	3.00679e+02
5.72055e-02	3.00587e+02
5.72055e-02	2.99697e+02
5.72055e-02	2.97365e+02
5.72055e-02	2.92963e+02
5.72055e-02	2.82268e+02
5.72055e-02	2.75096e+02
5.72055e-02	2.67809e+02
5.72055e-02	2.62744e+02
5.72055e-02	2.60055e+02
5.72055e-02	2.57410e+02
5.72055e-02	2.54961e+02
5.72055e-02	2.52387e+02
5.72055e-02	2.49256e+02
5.72055e-02	2.42152e+02
5.72055e-02	2.27306e+02
5.72055e-02	2.04342e+02
5.72055e-02	1.73020e+02
5.72055e-02	1.38125e+02
5.72055e-02	8.71635e+01
5.72055e-02	3.88043e+01
5.72055e-02	1.89322e+01
5.72055e-02	9.56669e+00
5.72055e-02	2.80249e+00
5.72055e-02	9.95516e-01
5.72055e-02	-3.15957e-01
5.72055e-02	-7.41842e-01
5.72055e-02	-9.85116e-01
5.72066e-02	-1.09240e+00
5.74770e-02	-9.45360e-01
5.74770e-02	-2.77888e-01
5.74770e-02	9.52552e-01
5.74770e-02	1.34071e+00
5.74770e-02	2.40630e+00
5.74770e-02	1.12561e+02
5.74770e-02	2.41644e+02
5.74770e-02	2.56190e+02
5.74770e-02	2.76960e+02
5.74770e-02	2.87328e+02
5.74770e-02	2.93828e+02
5.74770e-02	2.96147e+02
5.74770e-02	2.96990e+02
5.74770e-02	2.97579e+02
5.74770e-02	2.99903e+02
5.74770e-02	3.01634e+02
5.74770e-02	3.02190e+02
5.74770e-02	3.02561e+02
5.74771e-02	3.02758e+02
5.80811e-02	3.01409e+02
5.84578e-02	3.00994e+02
5.84578e-02	3.00589e+02
5.84578e-02	2.99113e+02
5.84578e-02	2.95102e+02
5.84578e-02	2.90114e+02
5.84578e-02	2.84272e+02
5.84578e-02	2.78249e+02
5.84578e-02	2.72938e+02
5.84578e-02	2.67462e+02
5.84578e-02	2.63790e+02
5.84578e-02	2.60854e+02
5.84578e-02	2.58640e+02
5.84578e-02	2.54408e+02
5.84578e-02	2.48194e+02
5.84578e-02	2.36721e+02
5.84578e-02	2.15903e+02
5.84578e-02	1.84092e+02
5.84578e-02	1.45061e+02
5.84578e-02	1.07576e+02
5.84578e-02	4.25349e+01
5.84578e-02	1.99584e+01
5.84578e-02	1.02350e+01
5.84578e-02	2.58590e+00
5.84578e-02	-9.26465e-01
5.84579e-02	-1.07659e+00
5.89108e-02	-9.06810e-01
5.89108e-02	-3.98827e-01
5.89108e-02	5.08657e+00
5.89108e-02	4.84942e+01
5.89108e-02	1.49513e+02
5.89108e-02	2.69209e+02
5.89108e-02	2.79895e+02
5.89108e-02	2.91411e+02
5.89108e-02	2.96205e+02
5.89108e-02	2.97924e+02
5.89108e-02	2.98618e+02
5.89108e-02	2.99244e+02
5.89108e-02	3.02683e+02
5.89108e-02	3.03551e+02
5.89108e-02	3.03958e+02
5.89108e-02	3.04208e+02
5.93767e-02	3.02560e+02
5.96927e-02	3.01869e+02
5.96927e-02	3.01798e+02
5.96927e-02	3.00938e+02
5.96927e-02	2.98519e+02
5.96927e-02	2.94164e+02
5.96927e-02	2.83587e+02
5.96927e-02	2.77711e+02
5.96927e-02	2.71372e+02
5.96927e-02	2.65432e+02
5.96927e-02	2.62420e+02
5.96927e-02	2.60102e+02
5.96927e-02	2.55799e+02
5.96927e-02	2.53601e+02
5.96927e-02	2.51010e+02
5.96927e-02	2.47014e+02
5.96927e-02	9.13971e+01
5.96927e-02	7.26050e+01
5.96927e-02	3.88705e+01
5.96927e-02	2.14401e+01
5.96927e-02	-8.14248e-01
5.96927e-02	-9.87554e-01
6.00000e-02	-9.55605e-01
